Event;Timestamp;Framecount;SessionID;Email;BCIState;BCIConfidence;MaxConfidence;Distance;DistRemaining;TotalDistance;BallWasHit;InputNumber;BCIThresholdBuffer
SuccessfulHit;2024-05-13 14:28:30.0307;3573;fd21ec2269acf17b2f1339346b1983c8;anonymous;NULL;0.7805;0.9407;NULL;NULL;NULL;FALSE;NULL;NULL
MotorImagery;2024-05-13 14:28:31.1685;3811;fd21ec2269acf17b2f1339346b1983c8;anonymous;ReceivingData;0.8284;NULL;NULL;NULL;NULL;NULL;4;(0.786 0.818 0.823 0.841 0.828 0.767 0.763 0.733 )
SuccessfulHit;2024-05-13 14:28:31.1695;3811;fd21ec2269acf17b2f1339346b1983c8;anonymous;NULL;0.8407;0.9407;NULL;NULL;NULL;FALSE;NULL;NULL
Resting;2024-05-13 14:28:31.4525;3871;fd21ec2269acf17b2f1339346b1983c8;anonymous;NULL;0.8288;0.9407;50.0000;0.0000;50.0000;TRUE;NULL;NULL
MotorImagery;2024-05-13 14:28:41.8452;5980;fd21ec2269acf17b2f1339346b1983c8;anonymous;ReceivingData;0.9186;NULL;NULL;NULL;NULL;NULL;5;(0.868 0.885 0.907 0.926 0.919 0.708 0.721 0.805 )
SuccessfulHit;2024-05-13 14:28:41.8462;5980;fd21ec2269acf17b2f1339346b1983c8;anonymous;NULL;0.9258;0.9258;NULL;NULL;NULL;TRUE;NULL;NULL
MotorImagery;2024-05-13 14:28:42.9975;6186;fd21ec2269acf17b2f1339346b1983c8;anonymous;ReceivingData;0.9153;NULL;NULL;NULL;NULL;NULL;6;(0.929 0.923 0.917 0.919 0.915 0.932 0.941 0.936 )
SuccessfulHit;2024-05-13 14:28:42.9985;6186;fd21ec2269acf17b2f1339346b1983c8;anonymous;NULL;0.9189;0.9407;NULL;NULL;NULL;TRUE;NULL;NULL
MotorImagery;2024-05-13 14:28:44.1338;6404;fd21ec2269acf17b2f1339346b1983c8;anonymous;ReceivingData;0.7721;NULL;NULL;NULL;NULL;NULL;7;(0.865 0.831 0.788 0.781 0.772 0.900 0.900 0.885 )
SuccessfulHit;2024-05-13 14:28:44.1348;6404;fd21ec2269acf17b2f1339346b1983c8;anonymous;NULL;0.7805;0.9407;NULL;NULL;NULL;TRUE;NULL;NULL
MotorImagery;2024-05-13 14:28:45.2726;6639;fd21ec2269acf17b2f1339346b1983c8;anonymous;ReceivingData;0.8284;NULL;NULL;NULL;NULL;NULL;8;(0.786 0.818 0.823 0.841 0.828 0.767 0.763 0.733 )
SuccessfulHit;2024-05-13 14:28:45.2726;6639;fd21ec2269acf17b2f1339346b1983c8;anonymous;NULL;0.8407;0.9407;NULL;NULL;NULL;TRUE;NULL;NULL
Resting;2024-05-13 14:28:45.5125;6690;fd21ec2269acf17b2f1339346b1983c8;anonymous;NULL;0.8288;0.9407;26.4825;23.5175;50.0000;TRUE;NULL;NULL
MotorImagery;2024-05-13 14:28:55.4842;8758;fd21ec2269acf17b2f1339346b1983c8;anonymous;ReceivingData;0.8003;NULL;NULL;NULL;NULL;NULL;9;(0.759 0.781 0.784 0.800 0.705 0.726 0.734 0.745 )
SuccessfulHit;2024-05-13 14:28:55.4842;8758;fd21ec2269acf17b2f1339346b1983c8;anonymous;NULL;0.7843;0.7843;NULL;NULL;NULL;TRUE;NULL;NULL
MotorImagery;2024-05-13 14:28:56.6223;8981;fd21ec2269acf17b2f1339346b1983c8;anonymous;ReceivingData;0.8914;NULL;NULL;NULL;NULL;NULL;10;(0.876 0.867 0.874 0.891 0.797 0.803 0.832 0.837 )
SuccessfulHit;2024-05-13 14:28:56.6223;8981;fd21ec2269acf17b2f1339346b1983c8;anonymous;NULL;0.8735;0.8755;NULL;NULL;NULL;TRUE;NULL;NULL
MotorImagery;2024-05-13 14:28:57.7620;9221;fd21ec2269acf17b2f1339346b1983c8;anonymous;ReceivingData;0.8595;NULL;NULL;NULL;NULL;NULL;11;(0.888 0.886 0.884 0.860 0.903 0.897 0.907 0.892 )
SuccessfulHit;2024-05-13 14:28:57.7630;9221;fd21ec2269acf17b2f1339346b1983c8;anonymous;NULL;0.8841;0.9069;NULL;NULL;NULL;TRUE;NULL;NULL
Resting;2024-05-13 14:28:59.5723;9598;fd21ec2269acf17b2f1339346b1983c8;anonymous;NULL;0.2289;0.9069;2.9650;47.0350;50.0000;TRUE;NULL;NULL
Resting;2024-05-13 14:29:13.5792;12583;fd21ec2269acf17b2f1339346b1983c8;anonymous;NULL;0.5274;0.5274;50.0000;0.0000;50.0000;FALSE;NULL;NULL
Resting;2024-05-13 14:29:27.5860;15569;fd21ec2269acf17b2f1339346b1983c8;anonymous;NULL;0.3626;0.6699;50.0000;0.0000;50.0000;FALSE;NULL;NULL
MotorImagery;2024-05-13 14:29:40.9992;18357;fd21ec2269acf17b2f1339346b1983c8;anonymous;ReceivingData;0.8557;NULL;NULL;NULL;NULL;NULL;12;(0.833 0.829 0.856 0.858 0.856 0.736 0.783 0.801 )
SuccessfulHit;2024-05-13 14:29:40.9992;18357;fd21ec2269acf17b2f1339346b1983c8;anonymous;NULL;0.8584;0.8584;NULL;NULL;NULL;FALSE;NULL;NULL
Resting;2024-05-13 14:29:41.6395;18490;fd21ec2269acf17b2f1339346b1983c8;anonymous;NULL;0.8763;0.8763;50.0000;0.0000;50.0000;TRUE;NULL;NULL
MotorImagery;2024-05-13 14:29:42.1350;18578;fd21ec2269acf17b2f1339346b1983c8;anonymous;ReceivingData;0.8822;NULL;NULL;NULL;NULL;NULL;13;(0.876 0.888 0.878 0.868 0.882 0.849 0.855 0.860 )
MotorImagery;2024-05-13 14:29:51.7796;20554;fd21ec2269acf17b2f1339346b1983c8;anonymous;ReceivingData;0.9186;NULL;NULL;NULL;NULL;NULL;14;(0.868 0.885 0.907 0.926 0.919 0.708 0.721 0.805 )
SuccessfulHit;2024-05-13 14:29:51.7806;20554;fd21ec2269acf17b2f1339346b1983c8;anonymous;NULL;0.9258;0.9258;NULL;NULL;NULL;TRUE;NULL;NULL
MotorImagery;2024-05-13 14:29:52.9105;20790;fd21ec2269acf17b2f1339346b1983c8;anonymous;ReceivingData;0.9153;NULL;NULL;NULL;NULL;NULL;15;(0.929 0.923 0.917 0.919 0.915 0.932 0.941 0.936 )
SuccessfulHit;2024-05-13 14:29:52.9115;20790;fd21ec2269acf17b2f1339346b1983c8;anonymous;NULL;0.9189;0.9407;NULL;NULL;NULL;TRUE;NULL;NULL
MotorImagery;2024-05-13 14:29:54.0483;21029;fd21ec2269acf17b2f1339346b1983c8;anonymous;ReceivingData;0.7721;NULL;NULL;NULL;NULL;NULL;16;(0.865 0.831 0.788 0.781 0.772 0.900 0.900 0.885 )
SuccessfulHit;2024-05-13 14:29:54.0483;21029;fd21ec2269acf17b2f1339346b1983c8;anonymous;NULL;0.7805;0.9407;NULL;NULL;NULL;TRUE;NULL;NULL
MotorImagery;2024-05-13 14:29:55.1801;21262;fd21ec2269acf17b2f1339346b1983c8;anonymous;ReceivingData;0.8284;NULL;NULL;NULL;NULL;NULL;17;(0.786 0.818 0.823 0.841 0.828 0.767 0.763 0.733 )
SuccessfulHit;2024-05-13 14:29:55.1801;21262;fd21ec2269acf17b2f1339346b1983c8;anonymous;NULL;0.8407;0.9407;NULL;NULL;NULL;TRUE;NULL;NULL
Resting;2024-05-13 14:29:55.6986;21369;fd21ec2269acf17b2f1339346b1983c8;anonymous;NULL;0.7940;0.9407;28.0925;21.9075;50.0000;TRUE;NULL;NULL
MotorImagery;2024-05-13 14:29:56.3110;21489;fd21ec2269acf17b2f1339346b1983c8;anonymous;ReceivingData;0.8600;NULL;NULL;NULL;NULL;NULL;18;(0.812 0.833 0.844 0.853 0.860 0.829 0.819 0.794 )
MotorImagery;2024-05-13 14:30:05.9149;23499;fd21ec2269acf17b2f1339346b1983c8;anonymous;ReceivingData;0.9186;NULL;NULL;NULL;NULL;NULL;19;(0.868 0.885 0.907 0.926 0.919 0.708 0.721 0.805 )
SuccessfulHit;2024-05-13 14:30:05.9149;23499;fd21ec2269acf17b2f1339346b1983c8;anonymous;NULL;0.9258;0.9258;NULL;NULL;NULL;TRUE;NULL;NULL
MotorImagery;2024-05-13 14:30:07.0560;23732;fd21ec2269acf17b2f1339346b1983c8;anonymous;ReceivingData;0.9153;NULL;NULL;NULL;NULL;NULL;20;(0.929 0.923 0.917 0.919 0.915 0.932 0.941 0.936 )
SuccessfulHit;2024-05-13 14:30:07.0560;23732;fd21ec2269acf17b2f1339346b1983c8;anonymous;NULL;0.9189;0.9407;NULL;NULL;NULL;TRUE;NULL;NULL
Resting;2024-05-13 14:30:09.7540;24310;fd21ec2269acf17b2f1339346b1983c8;anonymous;NULL;0.9004;0.9407;4.5750;45.4250;50.0000;TRUE;NULL;NULL
GameStopped;2024-05-13 14:30:16.2333;25681;fd21ec2269acf17b2f1339346b1983c8;anonymous;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
